Text,Label
Impressive lamp. Smooth and reliable. Definitely worth the price.,True
This service plan is great—I'm very satisfied with it. Definitely worth the price.,True
Unimpressive movie ticket. Clunky and unreliable.,False
Brilliant experience with the smartwatch; would buy again.,True
The software update failed to meet my expectations. Save your money.,False
This CPU is awful—I'm very disappointed. Save your money.,False
Poor quality treadmill and terrible performance. Save your money.,False
Superb quality dashboard and excellent performance. Definitely worth the price.,True
Terrible ebook! I don't recommend it.,False
Brilliant experience with the dashboard; would buy again.,True
The smartwatch ruined my day; not worth it.,False
The GPU exceeded my expectations in every way. Definitely worth the price.,True
I absolutely love the monitor; it works perfectly. Definitely worth the price.,True
The lamp made my day; totally worth it.,True
The backpack exceeded my expectations in every way.,True
I'm frustrated with this car rental; one star.,False
Superb quality bundle and excellent performance. Definitely worth the price.,True
The fridge exceeded my expectations in every way. Definitely worth the price.,True
Terrible theme! I don't recommend it. Save your money.,False
The drill exceeded my expectations in every way.,True
What a pleasant surprise; the treadmill is outstanding. Definitely worth the price.,True
This app is great—I'm very satisfied with it.,True
The stylus exceeded my expectations in every way.,True
Terrible tablet! I don't recommend it.,False
What a pleasant surprise; the delivery is outstanding. Definitely worth the price.,True
The phone failed to meet my expectations.,False
"The fridge made my day, totally worth it.",True
Terrible dashboard! I don't recommend it. Save your money.,False
What an unpleasant surprise; the framework is terrible.,False
"The camera lens ruined my day, not worth it.",False
I'm frustrated with this battery; one star. Save your money.,False
I'm delighted with this grill; five stars. Definitely worth the price.,True
Unimpressive camera lens. Clunky and unreliable. Save your money.,False
This bundle is great—I'm very satisfied with it.,True
This app is awful—I'm very disappointed.,False
Unimpressive template. Clunky and unreliable.,False
Bad experience with the support team; would not buy again.,False
Unimpressive library. Clunky and unreliable.,False
This delivery is great—I'm very satisfied with it.,True
Bad experience with the laptop; would not buy again. Save your money.,False
What a pleasant surprise; the tutorial is outstanding. Definitely worth the price.,True
Brilliant experience with the blender; would buy again.,True
What a pleasant surprise; the charger is outstanding.,True
Poor quality tripod and terrible performance. Save your money.,False
The vacuum failed to meet my expectations.,False
Impressive microphone. Smooth and reliable.,True
Fantastic lawn mower! Highly recommended to everyone.,True
Brilliant experience with the printer; would buy again.,True
What a pleasant surprise; the SSD is outstanding.,True
The museum made my day; totally worth it. Definitely worth the price.,True
I'm frustrated with this bundle; one star.,False
Impressive library. Smooth and reliable. Definitely worth the price.,True
The SSD made my day; totally worth it. Definitely worth the price.,True
Impressive mattress. Smooth and reliable.,True
Terrible flight! I don't recommend it. Save your money.,False
Fantastic lamp! Highly recommended to everyone.,True
This desk is awful—I'm very disappointed.,False
I'm frustrated with this monitor; one star.,False
Terrible blender! I don't recommend it.,False
I absolutely hate the hotel; it barely works.,False
Terrible feature! I don't recommend it.,False
Fantastic book! Highly recommended to everyone. Definitely worth the price.,True
I absolutely love the watch; it works perfectly.,True
Impressive tripod. Smooth and reliable.,True
I'm frustrated with this mattress; one star.,False
"The camera lens ruined my day, not worth it. Save your money.",False
"I'm delighted with this camera, five stars. Definitely worth the price.",True
I'm delighted with this bundle; five stars.,True
The theme park exceeded my expectations in every way. Definitely worth the price.,True
Bad experience with the app; would not buy again.,False
The earbuds ruined my day; not worth it.,False
"The desk ruined my day, not worth it.",False
Unimpressive stylus. Clunky and unreliable.,False
Brilliant experience with the charger; would buy again.,True
Fantastic course! Highly recommended to everyone.,True
This course is awful—I'm very disappointed. Save your money.,False
The camera lens made my day; totally worth it.,True
The monitor failed to meet my expectations.,False
"The tutorial made my day, totally worth it.",True
Fantastic lawn mower! Highly recommended to everyone.,True
Impressive vacuum. Smooth and reliable.,True
The washing machine made my day; totally worth it. Definitely worth the price.,True
What a pleasant surprise; the phone is outstanding. Definitely worth the price.,True
Superb quality microphone and excellent performance.,True
"What an unpleasant surprise, the course module is terrible.",False
The framework made my day; totally worth it. Definitely worth the price.,True
Impressive watch. Smooth and reliable.,True
This GPU is awful—I'm very disappointed. Save your money.,False
Bad experience with the helmet; would not buy again.,False
The backpack ruined my day; not worth it.,False
Superb quality movie and excellent performance. Definitely worth the price.,True
Poor quality plugin and terrible performance. Save your money.,False
Superb quality blender and excellent performance. Definitely worth the price.,True
I'm delighted with this API; five stars.,True
Unimpressive camera. Clunky and unreliable. Save your money.,False
"Brilliant experience with the service plan, would buy again.",True
Superb quality bicycle and excellent performance.,True
I absolutely love the service; it works perfectly.,True
I absolutely hate the CPU; it barely works.,False
The speaker ruined my day; not worth it.,False
Brilliant experience with the tool set; would buy again.,True
Fantastic support team! Highly recommended to everyone.,True
Terrible camera lens! I don't recommend it.,False
Fantastic tutorial! Highly recommended to everyone. Definitely worth the price.,True
